origem;destino;ano;fluxos
110009;110018;2010;  15
110013;110015;2017;  15
110013;110170;2017;  15
110013;110175;2012;  15
110020;110013;2008;  15
110020;110060;2008;  15
110020;110070;2008;  15
110020;110094;2018;  15
110020;110149;2008;  15
110020;120001;2013;  15
110020;150810;2010;  15
110033;110045;2013;  15
110040;110020;2009;  15
110045;110004;2008;  15
110045;110005;2007;  15
110045;110011;2008;  15
110045;110020;2009;  15
110045;110140;2010;  15
110080;110004;2007;  15
110080;110012;2012;  15
110080;110015;2009;  15
110080;110028;2007;  15
110080;110110;2009;  15
110080;110110;2011;  15
110094;110045;2008;  15
110140;110002;2012;  15
110175;110002;2013;  15
110175;110012;2007;  15
120001;110020;2010;  15
120001;120040;2008;  15
120020;110020;2007;  15
120020;110020;2016;  15
120020;120035;2011;  15
120020;120060;2009;  15
120020;130260;2010;  15
120020;130260;2016;  15
120039;120020;2014;  15
120042;120033;2016;  15
120042;120033;2020;  15
120060;120020;2018;  15
130014;130270;2008;  15
130020;120020;2007;  15
130030;130115;2012;  15
130040;130360;2019;  15
130060;130020;2014;  15
130060;130406;2007;  15
130080;130030;2007;  15
130080;130110;2011;  15
130080;130260;2012;  15
130080;130330;2007;  15
130083;130250;2010;  15
130110;130030;2017;  15
130110;130185;2008;  15
130115;130030;2012;  15
130115;130110;2014;  15
130120;130130;2008;  15
130120;130420;2010;  15
130140;130150;2012;  15
130160;130220;2012;  15
130170;110015;2007;  15
130170;110037;2008;  15
130190;130356;2013;  15
130190;130356;2017;  15
130195;130100;2014;  15
130220;130100;2007;  15
130230;130160;2007;  15
130260;130190;2014;  15
130260;130290;2008;  15
130260;130320;2018;  15
130260;130320;2019;  15
130260;130430;2007;  15
130260;140010;2019;  15
130270;110020;2010;  15
130270;510675;2008;  15
130290;150375;2007;  15
130290;150680;2010;  15
130330;110004;2008;  15
130330;130014;2019;  15
130356;130190;2011;  15
130360;130380;2018;  15
130390;130060;2007;  15
130406;130260;2007;  15
130406;130260;2011;  15
130410;130260;2010;  15
130426;130420;2012;  15
130426;130420;2016;  15
130430;130340;2009;  15
140010;130260;2016;  15
140015;140010;2014;  15
140017;140030;2017;  15
140017;140045;2010;  15
140028;140030;2015;  15
140030;140028;2017;  15
140030;140028;2019;  15
140040;140010;2009;  15
140050;140010;2007;  15
140050;140010;2009;  15
150030;150070;2014;  15
150030;150070;2017;  15
150040;150680;2019;  15
150060;150730;2017;  15
150060;510410;2017;  15
150070;150250;2009;  15
150070;150580;2011;  15
150070;150770;2008;  15
150110;150400;2012;  15
150110;150450;2018;  15
150110;150490;2018;  15
150110;150580;2011;  15
150120;150178;2011;  15
150180;150070;2010;  15
150180;150140;2009;  15
150180;160060;2008;  15
150195;210317;2011;  15
150210;150400;2012;  15
150280;150770;2018;  15
150309;150293;2008;  15
150345;150405;2012;  15
150345;150760;2008;  15
150360;130260;2016;  15
150360;130260;2020;  15
150360;140010;2019;  15
150360;150100;2009;  15
150360;150565;2012;  15
150360;150805;2017;  15
150360;510790;2012;  15
150375;110002;2009;  15
150375;150619;2010;  15
150375;150680;2015;  15
150470;150330;2009;  15
150503;150060;2013;  15
150503;510025;2007;  15
150503;510025;2014;  15
150520;150120;2011;  15
150520;150130;2010;  15
150520;150490;2011;  15
150520;150570;2018;  15
150520;150810;2017;  15
150543;150808;2018;  15
150543;150808;2020;  15
150548;150120;2017;  15
150548;150553;2016;  15
150548;150810;2020;  15
150550;150095;2009;  15
150550;150240;2009;  15
150550;150720;2008;  15
150550;150812;2011;  15
150565;150680;2012;  15
150570;150070;2018;  15
150580;150085;2012;  15
150580;150140;2010;  15
150580;150180;2013;  15
150580;150180;2018;  15
150580;150810;2019;  15
150580;160030;2011;  15
150710;150820;2012;  15
150750;150715;2014;  15
150770;150140;2016;  15
150795;150309;2007;  15
150800;150550;2011;  15
150810;150309;2011;  15
150810;150506;2008;  15
150810;150553;2010;  15
150810;150553;2012;  15
150830;210197;2012;  15
160005;160060;2018;  15
160023;160060;2007;  15
160030;160015;2014;  15
160030;160053;2014;  15
160053;160015;2007;  15
160070;160060;2009;  15
210260;210055;2017;  15
210260;210632;2013;  15
210260;211240;2007;  15
210467;210632;2012;  15
210632;210565;2010;  15
210927;210860;2009;  15
210980;210860;2007;  15
510140;110012;2008;  15
510325;110002;2016;  15
510325;110004;2008;  15
510325;110011;2016;  15
510325;110030;2007;  15
510325;510140;2008;  15
110002;110040;2007;  14
110009;110012;2009;  14
110010;110008;2007;  14
110013;110002;2019;  14
110013;110020;2009;  14
110020;110014;2011;  14
110020;110014;2012;  14
110020;110018;2010;  14
110020;110025;2012;  14
110020;110028;2013;  14
110020;110034;2010;  14
110020;110037;2007;  14
110020;110120;2007;  14
110020;110130;2011;  14
110020;130260;2016;  14
110020;510840;2012;  14
110026;110002;2012;  14
110034;110170;2008;  14
110040;110012;2008;  14
110045;110030;2007;  14
110045;110100;2007;  14
110045;110175;2015;  14
110080;110002;2017;  14
110080;110028;2010;  14
110080;110030;2007;  14
110080;110030;2012;  14
110080;110170;2007;  14
110094;110011;2009;  14
110094;110011;2010;  14
110094;110015;2008;  14
110094;110040;2010;  14
110140;110002;2013;  14
110149;110008;2007;  14
110149;110008;2008;  14
110160;110130;2007;  14
120020;120035;2013;  14
120020;120035;2014;  14
120020;130260;2007;  14
120033;120040;2012;  14
120035;120020;2007;  14
120038;120001;2008;  14
120042;120040;2015;  14
120045;120040;2011;  14
120060;130180;2009;  14
120080;120040;2009;  14
130002;130260;2009;  14
130002;130260;2015;  14
130002;130426;2013;  14
130020;120020;2008;  14
130040;130320;2018;  14
130040;140010;2016;  14
130063;130250;2011;  14
130068;130260;2008;  14
130070;120040;2020;  14
130080;130014;2015;  14
130080;130310;2018;  14
130083;130250;2014;  14
130110;130115;2009;  14
130110;130185;2009;  14
130170;110013;2008;  14
130170;110040;2010;  14
130170;130270;2009;  14
130195;130100;2015;  14
130200;130260;2008;  14
130200;130395;2008;  14
130210;130360;2008;  14
130210;130360;2017;  14
130220;130100;2008;  14
130240;120040;2013;  14
130240;130260;2018;  14
130240;130350;2009;  14
130260;130030;2010;  14
130260;130353;2019;  14
130260;130356;2014;  14
130260;130356;2019;  14
130260;130420;2010;  14
130260;140010;2017;  14
130260;150510;2011;  14
130270;110020;2018;  14
130280;130420;2019;  14
130320;130185;2018;  14
130330;110004;2009;  14
130330;130260;2009;  14
130350;130070;2018;  14
130360;130040;2018;  14
130390;130406;2015;  14
130410;130260;2018;  14
130420;130426;2014;  14
130426;130260;2008;  14
130430;130395;2008;  14
130430;130395;2009;  14
130430;130395;2010;  14
140005;140047;2019;  14
140010;130260;2013;  14
140010;210860;2019;  14
140017;140015;2019;  14
140017;140040;2010;  14
140020;140047;2010;  14
140020;140060;2015;  14
140023;140010;2014;  14
140028;140010;2014;  14
140030;140028;2007;  14
140045;140010;2007;  14
140045;140010;2011;  14
140070;140010;2010;  14
150030;160060;2015;  14
150040;150680;2007;  14
150050;160080;2010;  14
150050;160080;2018;  14
150060;150815;2018;  14
150070;150010;2019;  14
150085;150420;2012;  14
150085;150810;2012;  14
150095;150800;2010;  14
150120;150309;2007;  14
150180;150580;2018;  14
150210;150080;2019;  14
150250;160030;2007;  14
150250;160030;2014;  14
150300;150797;2009;  14
150309;150157;2007;  14
150309;150497;2007;  14
150309;150506;2009;  14
150309;150506;2010;  14
150310;160060;2009;  14
150345;150240;2008;  14
150360;130260;2008;  14
150360;140010;2011;  14
150360;150060;2015;  14
150360;150480;2009;  14
150360;150815;2011;  14
150360;150815;2014;  14
150360;210860;2012;  14
150360;510025;2010;  14
150360;510642;2008;  14
150360;510642;2014;  14
150360;510642;2015;  14
150360;510790;2013;  14
150370;150506;2007;  14
150375;110070;2009;  14
150375;150503;2020;  14
150445;150060;2011;  14
150503;150060;2007;  14
150503;210860;2013;  14
150503;510025;2011;  14
150506;150380;2008;  14
150520;150110;2018;  14
150520;150810;2010;  14
150543;150553;2016;  14
150543;150808;2015;  14
150548;150120;2009;  14
150548;150309;2017;  14
150548;150370;2011;  14
150548;150380;2007;  14
150550;150140;2008;  14
150550;150230;2007;  14
150570;150070;2019;  14
150580;150140;2008;  14
150580;150140;2012;  14
150580;160030;2017;  14
150640;150570;2008;  14
150670;172100;2007;  14
150780;150506;2007;  14
150810;150506;2018;  14
160005;160030;2020;  14
160005;160053;2007;  14
160020;160010;2013;  14
160020;160050;2011;  14
160025;160030;2017;  14
160030;150180;2013;  14
160030;150180;2014;  14
160030;160005;2007;  14
160030;160050;2010;  14
160050;160060;2010;  14
160053;160070;2012;  14
210467;210637;2007;  14
210632;210565;2009;  14
510325;110002;2017;  14
510325;110009;2013;  14
510325;110030;2014;  14
510325;510140;2009;  14
510325;510515;2008;  14
510515;110030;2010;  14
510615;510025;2010;  14
510730;510340;2008;  14
510757;110012;2010;  14
110001;110028;2007;  13
110008;110034;2014;  13
110008;110149;2007;  13
110010;110020;2014;  13
110010;110033;2012;  13
110012;110018;2010;  13
110013;110011;2017;  13
110013;110094;2016;  13
110013;110160;2009;  13
110013;110175;2011;  13
110020;110002;2015;  13
110020;110010;2015;  13
110020;110011;2019;  13
110020;110013;2011;  13
110020;110030;2015;  13
110020;110030;2019;  13
110020;110040;2009;  13
110020;110045;2018;  13
110020;110045;2019;  13
110020;110100;2011;  13
110020;110160;2010;  13
110020;110160;2011;  13
110020;120050;2008;  13
110020;211130;2010;  13
110026;110011;2008;  13
110033;110010;2018;  13
110033;110050;2007;  13
110045;110060;2007;  13
110045;110120;2007;  13
110045;110140;2011;  13
110060;110002;2008;  13
110070;110002;2012;  13
110070;110012;2007;  13
110080;110015;2011;  13
110080;110025;2011;  13
110080;110040;2007;  13
110080;110170;2010;  13
110080;110180;2008;  13
110094;110011;2008;  13
110094;110013;2016;  13
110094;110015;2011;  13
110094;110025;2009;  13
110094;110040;2009;  13
110160;110011;2009;  13
110170;110130;2020;  13
110175;110002;2007;  13
110175;110002;2008;  13
110175;110011;2010;  13
110175;110013;2011;  13
120001;110020;2007;  13
120017;120045;2007;  13
120020;110020;2010;  13
120020;120042;2020;  13
120020;120060;2008;  13
120020;120060;2014;  13
120020;130180;2015;  13
120033;120035;2017;  13
120039;120020;2012;  13
120039;120020;2017;  13
120042;120040;2013;  13
120060;130180;2012;  13
120080;120040;2008;  13
120080;120040;2019;  13
130014;110015;2007;  13
130014;110018;2008;  13
130014;130260;2009;  13
130030;130080;2010;  13
130030;130190;2008;  13
130040;130260;2011;  13
130040;130380;2015;  13
130060;130020;2011;  13
130070;120040;2009;  13
130080;130030;2010;  13
130080;130110;2017;  13
130080;130260;2019;  13
130090;110004;2007;  13
130100;130260;2020;  13
130160;130220;2009;  13
130160;130220;2011;  13
130170;110010;2008;  13
130170;510515;2008;  13
130180;120020;2016;  13
130180;120020;2018;  13
130180;120020;2019;  13
130180;130140;2009;  13
130180;130165;2015;  13
130200;130430;2007;  13
130240;120038;2012;  13
130240;130070;2012;  13
130250;130185;2009;  13
130250;130185;2010;  13
130250;130260;2020;  13
130255;130260;2010;  13
130260;130030;2012;  13
130260;130080;2009;  13
130260;130080;2016;  13
130260;130120;2016;  13
130260;130185;2016;  13
130260;130185;2019;  13
130260;130190;2012;  13
130260;130190;2013;  13
130260;130290;2017;  13
130260;130310;2016;  13
130260;130320;2010;  13
130270;510140;2008;  13
130290;130190;2020;  13
130290;150619;2018;  13
130290;150680;2016;  13
130310;130260;2019;  13
130330;110002;2013;  13
130330;150680;2007;  13
130340;130260;2007;  13
130356;130190;2008;  13
130360;130260;2018;  13
130370;130060;2013;  13
130380;130360;2009;  13
130406;130260;2012;  13
130406;130260;2013;  13
130410;130170;2012;  13
130410;130170;2017;  13
130410;130240;2009;  13
130426;130260;2013;  13
130426;130420;2019;  13
140002;140047;2018;  13
140005;130260;2019;  13
140005;140030;2019;  13
140010;140020;2007;  13
140010;150680;2019;  13
140017;140030;2007;  13
140020;130260;2018;  13
140020;140028;2010;  13
140020;140030;2009;  13
140030;140005;2014;  13
140030;140005;2020;  13
140040;140010;2008;  13
140045;140010;2015;  13
140047;140020;2019;  13
140047;140050;2019;  13
140050;140010;2016;  13
140060;140010;2019;  13
140060;140047;2018;  13
140070;140010;2020;  13
150030;150070;2009;  13
150070;150580;2012;  13
150085;150140;2012;  13
150095;150720;2007;  13
150110;150010;2019;  13
150110;150130;2018;  13
150110;150570;2010;  13
150120;150178;2009;  13
150120;150178;2018;  13
150120;150460;2011;  13
150140;130260;2009;  13
150178;150309;2012;  13
150178;150715;2010;  13
150180;150070;2019;  13
150180;150080;2010;  13
150180;150310;2016;  13
150180;150450;2010;  13
150180;150450;2017;  13
150180;150450;2018;  13
150180;150450;2019;  13
150180;160060;2007;  13
150180;160060;2011;  13
150195;150220;2008;  13
150195;150550;2008;  13
150210;150080;2018;  13
150250;150140;2010;  13
150250;150180;2019;  13
150280;150080;2017;  13
150307;150495;2010;  13
150309;150140;2007;  13
150309;150157;2008;  13
150310;160060;2017;  13
150345;150080;2008;  13
150360;110020;2011;  13
150360;110020;2013;  13
150360;130260;2015;  13
150360;150145;2012;  13
150360;150420;2010;  13
150360;210530;2011;  13
150360;510760;2013;  13
150370;150553;2007;  13
150370;150715;2007;  13
150375;130260;2008;  13
150375;150503;2019;  13
150420;150553;2011;  13
150445;150060;2008;  13
150470;150140;2008;  13
150495;150230;2008;  13
150495;150830;2008;  13
150503;150680;2007;  13
150503;510642;2008;  13
150506;150370;2018;  13
150520;150130;2011;  13
150548;150060;2009;  13
150548;150120;2008;  13
150548;150120;2011;  13
150548;150277;2008;  13
150548;150309;2012;  13
150548;150553;2018;  13
150550;150140;2007;  13
150550;150230;2008;  13
150570;150070;2010;  13
150570;150070;2011;  13
150580;150085;2017;  13
150618;150420;2012;  13
150670;150658;2007;  13
150720;150140;2009;  13
150747;150620;2007;  13
150795;150380;2007;  13
150805;150360;2011;  13
150808;150543;2019;  13
150810;150140;2007;  13
150810;150210;2010;  13
150810;150380;2012;  13
150810;150553;2007;  13
150810;150795;2007;  13
160005;160015;2018;  13
160005;160015;2019;  13
160020;160053;2007;  13
160020;160053;2017;  13
160030;150140;2012;  13
160030;150180;2015;  13
160050;150140;2009;  13
160050;160020;2009;  13
160060;160015;2014;  13
160060;160040;2013;  13
160060;160040;2019;  13
210200;211227;2007;  13
210467;210632;2010;  13
210632;210467;2015;  13
210927;210860;2011;  13
510140;110018;2007;  13
510140;510325;2007;  13
510325;110011;2017;  13
510325;110015;2017;  13
510325;110094;2019;  13
510325;110140;2008;  13
510325;110175;2009;  13
110002;110160;2009;  12
110009;110002;2019;  12
110010;110020;2013;  12
110011;110020;2007;  12
110012;110020;2009;  12
110013;110011;2014;  12
110013;110012;2013;  12
110013;110025;2011;  12
110013;110025;2012;  12
110013;110100;2010;  12
110013;110130;2016;  12
110013;110160;2007;  12
110013;110160;2010;  12
110013;110175;2017;  12
110013;120050;2008;  12
110020;110009;2008;  12
110020;110012;2016;  12
110020;110025;2014;  12
110020;110029;2007;  12
110020;110033;2015;  12
110020;110034;2011;  12
110020;110060;2010;  12
110020;110070;2010;  12
110020;110094;2020;  12
110020;110140;2011;  12
110020;120045;2009;  12
110020;130270;2007;  12
110020;130270;2011;  12
110020;210960;2010;  12
110026;110002;2016;  12
110026;110011;2009;  12
110026;110011;2010;  12
110026;110094;2011;  12
110033;110009;2007;  12
110033;110010;2016;  12
110033;110050;2008;  12
110033;110070;2010;  12
110034;110012;2007;  12
110034;110130;2007;  12
110040;110020;2011;  12
110045;110020;2008;  12
110045;110070;2007;  12
110045;110140;2008;  12
110045;110180;2007;  12
110080;110002;2014;  12
110080;110015;2012;  12
110094;110170;2010;  12
110130;110143;2020;  12
110140;110002;2014;  12
110146;110005;2007;  12
120013;120040;2016;  12
120013;120040;2020;  12
120020;110020;2011;  12
120020;120060;2019;  12
120033;120040;2008;  12
120035;120020;2018;  12
120039;120020;2010;  12
120040;110020;2013;  12
120042;120033;2014;  12
130008;130260;2007;  12
130010;130260;2007;  12
130014;130330;2007;  12
130068;130260;2009;  12
130080;130014;2020;  12
130080;130260;2018;  12
130080;130330;2009;  12
130083;130260;2019;  12
130100;130195;2012;  12
130130;130120;2007;  12
130165;130180;2017;  12
130165;130180;2018;  12
130170;110002;2010;  12
130170;110011;2019;  12
130170;110140;2007;  12
130170;120040;2009;  12
130180;130140;2015;  12
130210;130420;2008;  12
130230;130100;2017;  12
130250;130185;2019;  12
130260;130130;2007;  12
130260;130185;2014;  12
130260;130185;2017;  12
130260;130310;2007;  12
130260;130356;2016;  12
130260;140010;2012;  12
130260;150510;2007;  12
130260;150680;2015;  12
130270;110020;2019;  12
130270;130110;2011;  12
130270;130110;2012;  12
130270;130330;2008;  12
130290;130260;2015;  12
130290;150680;2020;  12
130290;150805;2018;  12
130320;130040;2007;  12
130320;130185;2008;  12
130330;130170;2011;  12
130330;130260;2019;  12
130330;130310;2019;  12
130350;130070;2011;  12
