mun;ano;group;raca;n;p
150563;2018;Importado;Parda;1;1,00000000000000e+00
150565;2007;Autóctone;Ignorado;12;1,00000000000000e+00
150565;2007;Importado;Ignorado;17;1,00000000000000e+00
150565;2007;NA;Ignorado;1;1,00000000000000e+00
150565;2008;Autóctone;Ignorado;156;1,00000000000000e+00
150565;2008;Importado;Ignorado;5;1,00000000000000e+00
150565;2008;NA;Ignorado;2;1,00000000000000e+00
150565;2009;Autóctone;Ignorado;137;1,00000000000000e+00
150565;2009;Importado;Ignorado;12;1,00000000000000e+00
150565;2010;Autóctone;Ignorado;101;1,00000000000000e+00
150565;2010;Importado;Ignorado;27;1,00000000000000e+00
150565;2010;NA;Ignorado;2;1,00000000000000e+00
150565;2011;Autóctone;Branca;16;1,45454545454545e-01
150565;2011;Autóctone;Preta;21;1,90909090909091e-01
150565;2011;Autóctone;Amarela;8;7,27272727272727e-02
150565;2011;Autóctone;Parda;65;5,90909090909091e-01
150565;2011;Importado;Parda;21;9,13043478260870e-01
150565;2011;Importado;Ignorado;2;8,69565217391304e-02
150565;2012;Autóctone;Branca;9;1,40625000000000e-01
150565;2012;Autóctone;Preta;2;3,12500000000000e-02
150565;2012;Autóctone;Amarela;1;1,56250000000000e-02
150565;2012;Autóctone;Parda;52;8,12500000000000e-01
150565;2012;Importado;Branca;1;7,14285714285714e-02
150565;2012;Importado;Parda;13;9,28571428571429e-01
150565;2012;NA;Parda;3;1,00000000000000e+00
150565;2013;Autóctone;Branca;2;1,11111111111111e-01
150565;2013;Autóctone;Preta;1;5,55555555555556e-02
150565;2013;Autóctone;Amarela;1;5,55555555555556e-02
150565;2013;Autóctone;Parda;14;7,77777777777778e-01
150565;2013;Importado;Branca;1;7,14285714285714e-02
150565;2013;Importado;Preta;1;7,14285714285714e-02
150565;2013;Importado;Parda;12;8,57142857142857e-01
150565;2013;NA;Branca;1;3,33333333333333e-01
150565;2013;NA;Parda;2;6,66666666666667e-01
150565;2014;Autóctone;Branca;1;1,00000000000000e-01
150565;2014;Autóctone;Preta;1;1,00000000000000e-01
150565;2014;Autóctone;Amarela;1;1,00000000000000e-01
150565;2014;Autóctone;Parda;7;7,00000000000000e-01
150565;2014;Importado;Parda;4;1,00000000000000e+00
150565;2014;NA;Parda;5;1,00000000000000e+00
150565;2015;Autóctone;Branca;3;2,72727272727273e-01
150565;2015;Autóctone;Parda;8;7,27272727272727e-01
150565;2015;Importado;Branca;1;1,66666666666667e-01
150565;2015;Importado;Parda;5;8,33333333333333e-01
150565;2016;Importado;Preta;1;1,00000000000000e-01
150565;2016;Importado;Parda;9;9,00000000000000e-01
150565;2017;Autóctone;Parda;1;1,00000000000000e+00
150565;2017;Importado;Parda;3;1,00000000000000e+00
150565;2017;NA;Preta;4;8,00000000000000e-01
150565;2017;NA;Parda;1;2,00000000000000e-01
150565;2018;Importado;Preta;1;1,42857142857143e-01
150565;2018;Importado;Parda;6;8,57142857142857e-01
150565;2019;Importado;Preta;2;1,33333333333333e-01
150565;2019;Importado;Amarela;1;6,66666666666667e-02
150565;2019;Importado;Parda;12;8,00000000000000e-01
150565;2020;Importado;Preta;1;3,33333333333333e-01
150565;2020;Importado;Parda;2;6,66666666666667e-01
150570;2007;Autóctone;Ignorado;14;1,00000000000000e+00
150570;2007;Importado;Ignorado;12;1,00000000000000e+00
150570;2008;Autóctone;Ignorado;180;1,00000000000000e+00
150570;2008;Importado;Ignorado;54;1,00000000000000e+00
150570;2009;Autóctone;Ignorado;157;1,00000000000000e+00
150570;2009;Importado;Ignorado;97;1,00000000000000e+00
150570;2010;Autóctone;Ignorado;525;1,00000000000000e+00
150570;2010;Importado;Ignorado;268;1,00000000000000e+00
150570;2011;Autóctone;Branca;24;1,02564102564103e-01
150570;2011;Autóctone;Preta;10;4,27350427350427e-02
150570;2011;Autóctone;Amarela;64;2,73504273504274e-01
150570;2011;Autóctone;Parda;112;4,78632478632479e-01
150570;2011;Autóctone;Indígena;1;4,27350427350427e-03
150570;2011;Autóctone;Ignorado;23;9,82905982905983e-02
150570;2011;Importado;Branca;43;1,78423236514523e-01
150570;2011;Importado;Preta;22;9,12863070539419e-02
150570;2011;Importado;Amarela;52;2,15767634854772e-01
150570;2011;Importado;Parda;111;4,60580912863071e-01
150570;2011;Importado;Indígena;6;2,48962655601660e-02
150570;2011;Importado;Ignorado;7;2,90456431535270e-02
150570;2012;Autóctone;Branca;11;4,31372549019608e-02
150570;2012;Autóctone;Preta;22;8,62745098039216e-02
150570;2012;Autóctone;Amarela;25;9,80392156862745e-02
150570;2012;Autóctone;Parda;197;7,72549019607843e-01
150570;2012;Importado;Branca;16;1,28000000000000e-01
150570;2012;Importado;Preta;14;1,12000000000000e-01
150570;2012;Importado;Amarela;11;8,80000000000000e-02
150570;2012;Importado;Parda;84;6,72000000000000e-01
150570;2013;Autóctone;Branca;1;4,00000000000000e-02
150570;2013;Autóctone;Preta;1;4,00000000000000e-02
150570;2013;Autóctone;Amarela;1;4,00000000000000e-02
150570;2013;Autóctone;Parda;22;8,80000000000000e-01
150570;2013;Importado;Parda;7;1,00000000000000e+00
150570;2014;Autóctone;Branca;1;2,50000000000000e-01
150570;2014;Autóctone;Parda;3;7,50000000000000e-01
150570;2014;Importado;Preta;1;1,66666666666667e-01
150570;2014;Importado;Parda;5;8,33333333333333e-01
150570;2015;Autóctone;Parda;3;1,00000000000000e+00
150570;2015;Importado;Parda;4;1,00000000000000e+00
150570;2016;Autóctone;Parda;9;1,00000000000000e+00
150570;2017;Autóctone;Branca;1;2,38095238095238e-02
150570;2017;Autóctone;Parda;41;9,76190476190476e-01
150570;2017;Importado;Branca;3;1,11111111111111e-01
150570;2017;Importado;Parda;24;8,88888888888889e-01
150570;2018;Autóctone;Branca;1;1,85185185185185e-02
150570;2018;Autóctone;Preta;2;3,70370370370370e-02
150570;2018;Autóctone;Parda;51;9,44444444444444e-01
150570;2018;Importado;Branca;9;1,30434782608696e-01
150570;2018;Importado;Parda;60;8,69565217391304e-01
150570;2019;Autóctone;Branca;1;6,66666666666667e-02
150570;2019;Autóctone;Parda;14;9,33333333333333e-01
150570;2019;Importado;Branca;5;7,14285714285714e-02
150570;2019;Importado;Parda;65;9,28571428571429e-01
150570;2020;Autóctone;Branca;1;1,25000000000000e-01
150570;2020;Autóctone;Parda;7;8,75000000000000e-01
150570;2020;Importado;Parda;14;1,00000000000000e+00
150580;2007;Autóctone;Ignorado;1372;1,00000000000000e+00
150580;2007;Importado;Ignorado;21;1,00000000000000e+00
150580;2008;Autóctone;Ignorado;1221;1,00000000000000e+00
150580;2008;Importado;Ignorado;26;1,00000000000000e+00
150580;2009;Autóctone;Ignorado;2925;1,00000000000000e+00
150580;2009;Importado;Ignorado;52;1,00000000000000e+00
150580;2009;NA;Ignorado;1;1,00000000000000e+00
150580;2010;Autóctone;Ignorado;1333;1,00000000000000e+00
150580;2010;Importado;Ignorado;69;1,00000000000000e+00
150580;2010;NA;Ignorado;1;1,00000000000000e+00
150580;2011;Autóctone;Ignorado;2226;1,00000000000000e+00
150580;2011;Importado;Ignorado;93;1,00000000000000e+00
150580;2011;NA;Ignorado;1;1,00000000000000e+00
150580;2012;Autóctone;Branca;10;6,34115409004439e-03
150580;2012;Autóctone;Preta;5;3,17057704502219e-03
150580;2012;Autóctone;Amarela;1;6,34115409004439e-04
150580;2012;Autóctone;Parda;534;3,38617628408370e-01
150580;2012;Autóctone;Indígena;2;1,26823081800888e-03
150580;2012;Autóctone;Ignorado;1025;6,49968294229550e-01
150580;2012;Importado;Branca;2;4,25531914893617e-02
150580;2012;Importado;Preta;1;2,12765957446809e-02
150580;2012;Importado;Parda;13;2,76595744680851e-01
150580;2012;Importado;Ignorado;31;6,59574468085106e-01
150580;2013;Autóctone;Branca;28;2,95047418335090e-02
150580;2013;Autóctone;Preta;60;6,32244467860906e-02
150580;2013;Autóctone;Amarela;5;5,26870389884088e-03
150580;2013;Autóctone;Parda;851;8,96733403582719e-01
150580;2013;Autóctone;Indígena;5;5,26870389884088e-03
150580;2013;Importado;Parda;20;9,52380952380952e-01
150580;2013;Importado;Indígena;1;4,76190476190476e-02
150580;2014;Autóctone;Branca;1;3,49650349650350e-03
150580;2014;Autóctone;Preta;4;1,39860139860140e-02
150580;2014;Autóctone;Amarela;1;3,49650349650350e-03
150580;2014;Autóctone;Parda;280;9,79020979020979e-01
150580;2014;Importado;Branca;1;5,88235294117647e-02
150580;2014;Importado;Parda;16;9,41176470588235e-01
150580;2014;NA;Parda;1;1,00000000000000e+00
150580;2015;Autóctone;Branca;3;1,79640718562874e-02
150580;2015;Autóctone;Preta;21;1,25748502994012e-01
150580;2015;Autóctone;Parda;143;8,56287425149701e-01
150580;2015;Importado;Preta;1;1,11111111111111e-01
150580;2015;Importado;Parda;8;8,88888888888889e-01
150580;2016;Autóctone;Branca;2;2,02224469160768e-03
150580;2016;Autóctone;Preta;42;4,24671385237614e-02
150580;2016;Autóctone;Amarela;6;6,06673407482305e-03
150580;2016;Autóctone;Parda;901;9,11021233569262e-01
150580;2016;Autóctone;Indígena;38;3,84226491405460e-02
150580;2016;Importado;Preta;2;4,65116279069767e-02
150580;2016;Importado;Parda;40;9,30232558139535e-01
150580;2016;Importado;Indígena;1;2,32558139534884e-02
150580;2017;Autóctone;Branca;15;1,05857445306987e-02
150580;2017;Autóctone;Preta;43;3,03458009880028e-02
150580;2017;Autóctone;Amarela;2;1,41143260409315e-03
150580;2017;Autóctone;Parda;1340;9,45659844742414e-01
150580;2017;Autóctone;Indígena;17;1,19971771347918e-02
150580;2017;Importado;Branca;2;1,78571428571429e-02
150580;2017;Importado;Preta;4;3,57142857142857e-02
150580;2017;Importado;Parda;106;9,46428571428571e-01
150580;2018;Autóctone;Branca;24;1,85042405551272e-02
150580;2018;Autóctone;Preta;110;8,48111025443331e-02
150580;2018;Autóctone;Amarela;2;1,54202004626060e-03
150580;2018;Autóctone;Parda;1126;8,68157286044719e-01
150580;2018;Autóctone;Indígena;34;2,62143407864302e-02
150580;2018;Autóctone;Ignorado;1;7,71010023130301e-04
150580;2018;Importado;Branca;3;6,00000000000000e-02
150580;2018;Importado;Preta;7;1,40000000000000e-01
150580;2018;Importado;Amarela;1;2,00000000000000e-02
150580;2018;Importado;Parda;39;7,80000000000000e-01
150580;2019;Autóctone;Branca;13;1,77353342428377e-02
150580;2019;Autóctone;Preta;65;8,86766712141883e-02
150580;2019;Autóctone;Amarela;11;1,50068212824011e-02
150580;2019;Autóctone;Parda;640;8,73124147339700e-01
150580;2019;Autóctone;Indígena;4;5,45702592087312e-03
150580;2019;Importado;Branca;1;2,04081632653061e-02
150580;2019;Importado;Preta;9;1,83673469387755e-01
150580;2019;Importado;Parda;39;7,95918367346939e-01
150580;2020;Autóctone;Branca;1;1,09890109890110e-02
150580;2020;Autóctone;Preta;9;9,89010989010989e-02
150580;2020;Autóctone;Amarela;1;1,09890109890110e-02
150580;2020;Autóctone;Parda;80;8,79120879120879e-01
150580;2020;Importado;Preta;1;5,26315789473684e-02
150580;2020;Importado;Parda;17;8,94736842105263e-01
150580;2020;Importado;Indígena;1;5,26315789473684e-02
150590;2007;Autóctone;Ignorado;524;1,00000000000000e+00
150590;2007;Importado;Ignorado;16;1,00000000000000e+00
150590;2008;Autóctone;Ignorado;667;1,00000000000000e+00
150590;2008;Importado;Ignorado;11;1,00000000000000e+00
150590;2009;Autóctone;Ignorado;231;1,00000000000000e+00
150590;2009;Importado;Ignorado;5;1,00000000000000e+00
150590;2009;NA;Ignorado;3;1,00000000000000e+00
150590;2010;Autóctone;Ignorado;789;1,00000000000000e+00
150590;2010;Importado;Ignorado;18;1,00000000000000e+00
150590;2010;NA;Ignorado;2;1,00000000000000e+00
150590;2011;Autóctone;Branca;86;5,10385756676558e-02
150590;2011;Autóctone;Preta;153;9,08011869436202e-02
150590;2011;Autóctone;Amarela;3;1,78041543026706e-03
150590;2011;Autóctone;Parda;1232;7,31157270029674e-01
150590;2011;Autóctone;Indígena;5;2,96735905044510e-03
150590;2011;Autóctone;Ignorado;206;1,22255192878338e-01
150590;2011;Importado;Parda;1;1,00000000000000e+00
150590;2012;Autóctone;Branca;24;6,77966101694915e-02
150590;2012;Autóctone;Preta;42;1,18644067796610e-01
150590;2012;Autóctone;Amarela;2;5,64971751412429e-03
150590;2012;Autóctone;Parda;285;8,05084745762712e-01
150590;2012;Autóctone;Indígena;1;2,82485875706215e-03
150590;2012;Importado;Parda;4;1,00000000000000e+00
150590;2012;NA;Parda;1;1,00000000000000e+00
150590;2013;Autóctone;Preta;2;1,33333333333333e-01
150590;2013;Autóctone;Parda;13;8,66666666666667e-01
150590;2013;Importado;Parda;4;1,00000000000000e+00
150590;2014;Autóctone;Parda;1;1,00000000000000e+00
150590;2014;Importado;Parda;3;1,00000000000000e+00
150590;2016;Autóctone;Parda;1;1,00000000000000e+00
150590;2016;NA;Parda;1;1,00000000000000e+00
150590;2017;Autóctone;Parda;1;1,00000000000000e+00
150590;2018;Autóctone;Branca;1;5,00000000000000e-01
150590;2018;Autóctone;Parda;1;5,00000000000000e-01
150590;2018;Importado;Parda;4;1,00000000000000e+00
150590;2019;Importado;Parda;3;1,00000000000000e+00
150590;2020;Importado;Parda;1;1,00000000000000e+00
150600;2007;Autóctone;Ignorado;3448;1,00000000000000e+00
150600;2007;Importado;Ignorado;36;1,00000000000000e+00
150600;2007;NA;Ignorado;2;1,00000000000000e+00
150600;2008;Autóctone;Ignorado;959;1,00000000000000e+00
150600;2008;Importado;Ignorado;39;1,00000000000000e+00
150600;2009;Autóctone;Ignorado;673;1,00000000000000e+00
150600;2009;Importado;Ignorado;70;1,00000000000000e+00
150600;2010;Autóctone;Ignorado;983;1,00000000000000e+00
150600;2010;Importado;Ignorado;105;1,00000000000000e+00
150600;2010;NA;Ignorado;2;1,00000000000000e+00
150600;2011;Autóctone;Branca;17;3,33333333333333e-02
150600;2011;Autóctone;Preta;28;5,49019607843137e-02
150600;2011;Autóctone;Amarela;1;1,96078431372549e-03
150600;2011;Autóctone;Parda;434;8,50980392156863e-01
150600;2011;Autóctone;Ignorado;30;5,88235294117647e-02
150600;2011;Importado;Parda;11;6,47058823529412e-01
150600;2011;Importado;Ignorado;6;3,52941176470588e-01
150600;2012;Autóctone;Branca;21;6,81818181818182e-02
150600;2012;Autóctone;Preta;20;6,49350649350649e-02
150600;2012;Autóctone;Amarela;8;2,59740259740260e-02
150600;2012;Autóctone;Parda;259;8,40909090909091e-01
150600;2012;Importado;Parda;5;1,00000000000000e+00
150600;2013;Autóctone;Branca;2;2,50000000000000e-01
150600;2013;Autóctone;Preta;1;1,25000000000000e-01
150600;2013;Autóctone;Parda;5;6,25000000000000e-01
150600;2013;Importado;Parda;2;1,00000000000000e+00
150600;2014;Importado;Parda;2;1,00000000000000e+00
150600;2014;NA;Branca;1;1,00000000000000e+00
150600;2015;Importado;Parda;2;1,00000000000000e+00
150600;2016;Importado;Branca;2;6,66666666666667e-01
150600;2016;Importado;Amarela;1;3,33333333333333e-01
150600;2017;Autóctone;Parda;1;1,00000000000000e+00
150600;2018;Autóctone;Branca;2;5,00000000000000e-01
150600;2018;Autóctone;Parda;2;5,00000000000000e-01
150600;2018;Importado;Branca;2;3,33333333333333e-01
150600;2018;Importado;Parda;4;6,66666666666667e-01
150600;2019;Autóctone;Branca;1;1,92307692307692e-02
150600;2019;Autóctone;Parda;51;9,80769230769231e-01
150600;2019;Importado;Parda;5;1,00000000000000e+00
150600;2019;NA;Parda;2;1,00000000000000e+00
150600;2020;Autóctone;Parda;39;1,00000000000000e+00
150600;2020;Importado;Parda;1;1,00000000000000e+00
150610;2007;Autóctone;Ignorado;3;1,00000000000000e+00
150610;2008;Autóctone;Ignorado;10;1,00000000000000e+00
150610;2008;Importado;Ignorado;23;1,00000000000000e+00
150610;2008;NA;Ignorado;1;1,00000000000000e+00
150610;2009;Autóctone;Ignorado;33;1,00000000000000e+00
150610;2009;Importado;Ignorado;6;1,00000000000000e+00
150610;2009;NA;Ignorado;1;1,00000000000000e+00
150610;2010;Importado;Ignorado;1;1,00000000000000e+00
150610;2011;Autóctone;Preta;1;1,00000000000000e+00
150610;2011;Importado;Branca;1;2,00000000000000e-01
150610;2011;Importado;Preta;1;2,00000000000000e-01
150610;2011;Importado;Amarela;1;2,00000000000000e-01
150610;2011;Importado;Parda;2;4,00000000000000e-01
150610;2012;Autóctone;Parda;1;1,00000000000000e+00
150610;2019;Importado;Preta;1;1,00000000000000e+00
150611;2007;Autóctone;Ignorado;6;1,00000000000000e+00
150611;2008;Autóctone;Ignorado;4;1,00000000000000e+00
150611;2009;Autóctone;Ignorado;3;1,00000000000000e+00
150611;2011;Autóctone;Parda;1;1,00000000000000e+00
150611;2013;Importado;Parda;1;1,00000000000000e+00
150611;2015;Importado;Parda;2;1,00000000000000e+00
150613;2007;Importado;Ignorado;43;1,00000000000000e+00
150613;2007;NA;Ignorado;16;1,00000000000000e+00
150613;2008;Importado;Ignorado;26;1,00000000000000e+00
150613;2008;NA;Ignorado;10;1,00000000000000e+00
150613;2009;Importado;Ignorado;16;1,00000000000000e+00
150613;2009;NA;Ignorado;3;1,00000000000000e+00
150613;2010;Importado;Ignorado;18;1,00000000000000e+00
150613;2010;NA;Ignorado;3;1,00000000000000e+00
150613;2011;Importado;Branca;5;1,02040816326531e-01
150613;2011;Importado;Parda;2;4,08163265306122e-02
150613;2011;Importado;Indígena;40;8,16326530612245e-01
150613;2011;Importado;Ignorado;2;4,08163265306122e-02
150613;2011;NA;Branca;1;2,50000000000000e-01
150613;2011;NA;Parda;2;5,00000000000000e-01
150613;2011;NA;Ignorado;1;2,50000000000000e-01
150613;2012;Autóctone;Preta;1;2,00000000000000e-01
150613;2012;Autóctone;Amarela;4;8,00000000000000e-01
150613;2012;Importado;Branca;39;4,53488372093023e-01
150613;2012;Importado;Preta;7;8,13953488372093e-02
150613;2012;Importado;Amarela;16;1,86046511627907e-01
150613;2012;Importado;Parda;4;4,65116279069767e-02
150613;2012;Importado;Indígena;20;2,32558139534884e-01
150613;2012;NA;Branca;3;7,50000000000000e-01
150613;2012;NA;Amarela;1;2,50000000000000e-01
150613;2013;Autóctone;Preta;2;6,66666666666667e-01
150613;2013;Autóctone;Amarela;1;3,33333333333333e-01
150613;2013;Importado;Branca;31;4,76923076923077e-01
150613;2013;Importado;Preta;12;1,84615384615385e-01
150613;2013;Importado;Amarela;17;2,61538461538462e-01
150613;2013;Importado;Parda;3;4,61538461538462e-02
150613;2013;Importado;Indígena;2;3,07692307692308e-02
150613;2013;NA;Branca;1;3,33333333333333e-01
150613;2013;NA;Preta;1;3,33333333333333e-01
150613;2013;NA;Amarela;1;3,33333333333333e-01
150613;2014;Autóctone;Indígena;3;1,00000000000000e+00
150613;2014;Importado;Branca;16;2,38805970149254e-01
150613;2014;Importado;Preta;6;8,95522388059701e-02
150613;2014;Importado;Amarela;17;2,53731343283582e-01
150613;2014;Importado;Parda;20;2,98507462686567e-01
150613;2014;Importado;Indígena;8;1,19402985074627e-01
150613;2014;NA;Branca;3;3,75000000000000e-01
150613;2014;NA;Amarela;2;2,50000000000000e-01
150613;2014;NA;Parda;3;3,75000000000000e-01
150613;2015;Autóctone;Parda;5;1,00000000000000e+00
150613;2015;Importado;Branca;6;6,74157303370786e-02
150613;2015;Importado;Preta;1;1,12359550561798e-02
150613;2015;Importado;Amarela;1;1,12359550561798e-02
150613;2015;Importado;Parda;77;8,65168539325843e-01
150613;2015;Importado;Indígena;4;4,49438202247191e-02
150613;2015;NA;Branca;1;1,00000000000000e+00
150613;2016;Autóctone;Indígena;1;1,00000000000000e+00
150613;2016;Importado;Branca;8;7,92079207920792e-02
150613;2016;Importado;Preta;2;1,98019801980198e-02
150613;2016;Importado;Amarela;1;9,90099009900990e-03
150613;2016;Importado;Parda;82;8,11881188118812e-01
150613;2016;Importado;Indígena;8;7,92079207920792e-02
150613;2017;Importado;Branca;15;2,88461538461538e-01
150613;2017;Importado;Preta;6;1,15384615384615e-01
150613;2017;Importado;Amarela;1;1,92307692307692e-02
150613;2017;Importado;Parda;29;5,57692307692308e-01
150613;2017;Importado;Indígena;1;1,92307692307692e-02
150613;2017;NA;Branca;1;3,33333333333333e-01
150613;2017;NA;Preta;1;3,33333333333333e-01
150613;2017;NA;Parda;1;3,33333333333333e-01
150613;2018;Importado;Branca;1;2,00000000000000e-01
150613;2018;Importado;Parda;2;4,00000000000000e-01
150613;2018;Importado;Indígena;2;4,00000000000000e-01
150613;2018;NA;Parda;1;1,00000000000000e+00
150613;2019;Importado;Branca;4;9,30232558139535e-02
150613;2019;Importado;Preta;7;1,62790697674419e-01
