"uf" "MUN_INFE" "municipio" "year_notif" "Pop" "count" "txinc"
"Rondônia" 110080 "Candeias do Jamari" 2017 25266 3942 156.019947755877
"Rondônia" 110080 "Candeias do Jamari" 2018 25983 2108 81.1299695955047
"Rondônia" 110080 "Candeias do Jamari" 2019 26693 2258 84.5914659273967
"Rondônia" 110090 "Castanheiras" 2007 3624 70 19.3156732891832
"Rondônia" 110090 "Castanheiras" 2008 3737 28 7.49264115600749
"Rondônia" 110090 "Castanheiras" 2009 3685 9 2.44233378561737
"Rondônia" 110090 "Castanheiras" 2010 3575 24 6.71328671328671
"Rondônia" 110090 "Castanheiras" 2011 3527 4 1.13410830734335
"Rondônia" 110090 "Castanheiras" 2012 3479 2 0.574877838459327
"Rondônia" 110090 "Castanheiras" 2013 3689 2 0.542152344808891
"Rondônia" 110092 "Chupinguaia" 2007 7456 66 8.8519313304721
"Rondônia" 110092 "Chupinguaia" 2008 7633 21 2.75121184331194
"Rondônia" 110092 "Chupinguaia" 2009 7843 15 1.91253346933571
"Rondônia" 110092 "Chupinguaia" 2010 8301 8 0.963739308517046
"Rondônia" 110092 "Chupinguaia" 2011 8515 6 0.704638872577804
"Rondônia" 110092 "Chupinguaia" 2012 8721 1 0.114665749340672
"Rondônia" 110092 "Chupinguaia" 2013 9636 4 0.4151100041511
"Rondônia" 110092 "Chupinguaia" 2014 9887 10 1.01142914938809
"Rondônia" 110092 "Chupinguaia" 2015 10129 2 0.197452858130121
"Rondônia" 110092 "Chupinguaia" 2017 10593 2 0.188803927121684
"Rondônia" 110092 "Chupinguaia" 2018 10886 3 0.275583318023149
"Rondônia" 110094 "Cujubim" 2007 13857 3971 286.569964638811
"Rondônia" 110094 "Cujubim" 2008 14122 2403 170.16003398952
"Rondônia" 110094 "Cujubim" 2009 14889 2808 188.595607495466
"Rondônia" 110094 "Cujubim" 2010 15854 2200 138.766241957866
"Rondônia" 110094 "Cujubim" 2011 16570 1716 103.560651780326
"Rondônia" 110094 "Cujubim" 2012 17262 665 38.5239253852393
"Rondônia" 110094 "Cujubim" 2013 19410 645 33.2302936630603
"Rondônia" 110094 "Cujubim" 2014 20204 772 38.2102553949713
"Rondônia" 110094 "Cujubim" 2015 20974 334 15.9244779250501
"Rondônia" 110094 "Cujubim" 2016 21720 814 37.4769797421731
"Rondônia" 110094 "Cujubim" 2017 22443 858 38.2301831305975
"Rondônia" 110094 "Cujubim" 2018 24226 395 16.3047964996285
"Rondônia" 110094 "Cujubim" 2019 25215 273 10.8268887566924
"Rondônia" 110100 "Governador Jorge Teixeira" 2007 11432 102 8.9223233030091
"Rondônia" 110100 "Governador Jorge Teixeira" 2008 11793 313 26.5411684897821
"Rondônia" 110100 "Governador Jorge Teixeira" 2009 11593 209 18.0281204174933
"Rondônia" 110100 "Governador Jorge Teixeira" 2010 10512 19 1.80745814307458
"Rondônia" 110100 "Governador Jorge Teixeira" 2011 10272 4 0.389408099688474
"Rondônia" 110100 "Governador Jorge Teixeira" 2012 10040 9 0.896414342629482
"Rondônia" 110100 "Governador Jorge Teixeira" 2013 10534 15 1.42396050882856
"Rondônia" 110100 "Governador Jorge Teixeira" 2014 10327 6 0.581001258836061
"Rondônia" 110100 "Governador Jorge Teixeira" 2015 10127 2 0.197491853461045
"Rondônia" 110100 "Governador Jorge Teixeira" 2016 9933 4 0.402698077116682
"Rondônia" 110100 "Governador Jorge Teixeira" 2017 9745 2 0.205233453052848
"Rondônia" 110100 "Governador Jorge Teixeira" 2018 8095 2 0.247066090179123
"Rondônia" 110110 "ItapuaÞ do Oeste" 2007 7905 3588 453.889943074004
"Rondônia" 110110 "ItapuaÞ do Oeste" 2008 8110 1426 175.832305795314
"Rondônia" 110110 "ItapuaÞ do Oeste" 2009 8235 816 99.0892531876138
"Rondônia" 110110 "ItapuaÞ do Oeste" 2010 8566 913 106.584169974317
"Rondônia" 110110 "ItapuaÞ do Oeste" 2011 8700 461 52.9885057471264
"Rondônia" 110110 "ItapuaÞ do Oeste" 2012 8830 348 39.4110985277463
"Rondônia" 110110 "ItapuaÞ do Oeste" 2013 9661 183 18.9421384949798
"Rondônia" 110110 "ItapuaÞ do Oeste" 2014 9831 208 21.1575628115146
"Rondônia" 110110 "ItapuaÞ do Oeste" 2015 9995 116 11.6058029014507
"Rondônia" 110110 "ItapuaÞ do Oeste" 2016 10155 546 53.7666174298375
"Rondônia" 110110 "ItapuaÞ do Oeste" 2017 10310 1050 101.84287099903
"Rondônia" 110110 "ItapuaÞ do Oeste" 2018 10272 615 59.8714953271028
"Rondônia" 110110 "ItapuaÞ do Oeste" 2019 10458 359 34.3277873398355
"Rondônia" 110120 "Ministro Andreazza" 2007 10343 10 0.966837474620516
"Rondônia" 110120 "Ministro Andreazza" 2008 10653 2 0.187740542570168
"Rondônia" 110120 "Ministro Andreazza" 2010 10352 2 0.193199381761978
"Rondônia" 110120 "Ministro Andreazza" 2013 10899 1 0.091751536838242
"Rondônia" 110120 "Ministro Andreazza" 2017 10751 6 0.558087619756302
"Rondônia" 110130 "Mirante da Serra" 2007 12086 269 22.2571570412047
"Rondônia" 110130 "Mirante da Serra" 2008 12446 23 1.84798328780331
"Rondônia" 110130 "Mirante da Serra" 2009 12363 10 0.808865162177465
"Rondônia" 110130 "Mirante da Serra" 2010 11878 25 2.10473143626873
"Rondônia" 110130 "Mirante da Serra" 2011 11781 3 0.254647313470843
"Rondônia" 110130 "Mirante da Serra" 2012 11686 10 0.855724798904672
"Rondônia" 110130 "Mirante da Serra" 2013 12469 3 0.240596679765819
"Rondônia" 110130 "Mirante da Serra" 2014 12414 4 0.322216851941357
"Rondônia" 110130 "Mirante da Serra" 2016 12308 4 0.32499187520312
"Rondônia" 110140 "Monte Negro" 2007 12357 1041 84.2437484826414
"Rondônia" 110140 "Monte Negro" 2008 12710 445 35.0118017309205
"Rondônia" 110140 "Monte Negro" 2009 12708 475 37.3780295876613
"Rondônia" 110140 "Monte Negro" 2010 14091 212 15.0450642253921
"Rondônia" 110140 "Monte Negro" 2011 14204 170 11.9684595888482
"Rondônia" 110140 "Monte Negro" 2012 14313 159 11.1087822259484
"Rondônia" 110140 "Monte Negro" 2013 15541 101 6.49893829225919
"Rondônia" 110140 "Monte Negro" 2014 15710 98 6.23806492679822
"Rondônia" 110140 "Monte Negro" 2015 15873 110 6.93000693000693
"Rondônia" 110140 "Monte Negro" 2016 16032 146 9.10678642714571
"Rondônia" 110140 "Monte Negro" 2017 16186 24 1.48276288150253
"Rondônia" 110140 "Monte Negro" 2018 15695 14 0.892003822873527
"Rondônia" 110140 "Monte Negro" 2019 15852 9 0.56775170325511
"Rondônia" 110143 "Nova UniaÞo" 2007 7750 32 4.12903225806452
"Rondônia" 110143 "Nova UniaÞo" 2008 7978 20 2.50689395838556
"Rondônia" 110143 "Nova UniaÞo" 2009 7944 12 1.51057401812689
"Rondônia" 110143 "Nova UniaÞo" 2010 7493 21 2.80261577472307
"Rondônia" 110143 "Nova UniaÞo" 2011 7437 8 1.07570256823988
"Rondônia" 110143 "Nova UniaÞo" 2013 7883 2 0.253710516300901
"Rondônia" 110143 "Nova UniaÞo" 2014 7853 2 0.254679740226665
"Rondônia" 110143 "Nova UniaÞo" 2017 7769 2 0.257433389110568
"Rondônia" 110145 "Parecis" 2007 4583 3 0.65459306131355
"Rondônia" 110145 "Parecis" 2008 4696 3 0.638841567291312
"Rondônia" 110145 "Parecis" 2009 4802 3 0.624739691795085
"Rondônia" 110145 "Parecis" 2010 4810 2 0.415800415800416
"Rondônia" 110145 "Parecis" 2014 5589 2 0.357845768473788
"Rondônia" 110146 "Pimenteiras do Oeste" 2007 2358 53 22.4766751484309
"Rondônia" 110146 "Pimenteiras do Oeste" 2008 2427 35 14.4210960032963
"Rondônia" 110146 "Pimenteiras do Oeste" 2009 2415 15 6.2111801242236
"Rondônia" 110146 "Pimenteiras do Oeste" 2010 2315 68 29.3736501079914
"Rondônia" 110146 "Pimenteiras do Oeste" 2011 2299 59 25.6633318834276
"Rondônia" 110146 "Pimenteiras do Oeste" 2012 2283 20 8.76040297853701
"Rondônia" 110146 "Pimenteiras do Oeste" 2013 2440 12 4.91803278688525
"Rondônia" 110146 "Pimenteiras do Oeste" 2014 2432 8 3.28947368421053
"Rondônia" 110146 "Pimenteiras do Oeste" 2015 2424 4 1.65016501650165
"Rondônia" 110146 "Pimenteiras do Oeste" 2017 2410 2 0.829875518672199
"Rondônia" 110146 "Pimenteiras do Oeste" 2019 2169 65 29.9677270631627
"Rondônia" 110147 "Primavera de Rondônia" 2007 3704 6 1.61987041036717
"Rondônia" 110147 "Primavera de Rondônia" 2008 3819 5 1.30924325739722
"Rondônia" 110147 "Primavera de Rondônia" 2009 3765 1 0.265604249667995
"Rondônia" 110147 "Primavera de Rondônia" 2010 3524 3 0.851305334846765
"Rondônia" 110147 "Primavera de Rondônia" 2011 3464 6 1.73210161662818
"Rondônia" 110147 "Primavera de Rondônia" 2012 3406 1 0.293599530240752
"Rondônia" 110147 "Primavera de Rondônia" 2013 3597 2 0.556018904642758
"Rondônia" 110147 "Primavera de Rondônia" 2014 3548 2 0.56369785794814
"Rondônia" 110148 "SaÞo Felipe DOeste" 2007 6286 3 0.477251034043907
"Rondônia" 110148 "SaÞo Felipe DOeste" 2008 6477 1 0.154392465647676
"Rondônia" 110148 "SaÞo Felipe DOeste" 2009 6412 1 0.155957579538366
"Rondônia" 110148 "SaÞo Felipe DOeste" 2010 6018 1 0.166168162180126
"Rondônia" 110148 "SaÞo Felipe DOeste" 2011 5939 1 0.168378514901499
"Rondônia" 110148 "SaÞo Felipe DOeste" 2013 6219 2 0.321595111754301
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2007 15710 408 25.9707192870783
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2008 16091 217 13.485799515257
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2009 16491 101 6.12455278636832
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2010 16035 35 2.18272528843156
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2011 16341 19 1.16271953980785
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2012 16636 24 1.44265448425102
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2013 18265 41 2.24473035860936
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2014 18640 54 2.89699570815451
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2015 19002 44 2.31554573202821
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2016 19353 32 1.65349041492275
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2017 19694 8 0.406215090890627
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2018 19842 4 0.201592581393005
"Rondônia" 110149 "SaÞo Francisco do Guaporé" 2019 20266 16 0.789499654593901
"Rondônia" 110150 "Seringueiras" 2007 11757 47 3.99761844007825
"Rondônia" 110150 "Seringueiras" 2008 12088 94 7.77630708140304
"Rondônia" 110150 "Seringueiras" 2009 12117 34 2.80597507633903
"Rondônia" 110150 "Seringueiras" 2010 11629 14 1.20388683463754
"Rondônia" 110150 "Seringueiras" 2011 11624 33 2.83895388850654
"Rondônia" 110150 "Seringueiras" 2012 11619 14 1.20492297099578
"Rondônia" 110150 "Seringueiras" 2013 12505 9 0.719712115153938
"Rondônia" 110150 "Seringueiras" 2014 12543 6 0.478354460655346
"Rondônia" 110150 "Seringueiras" 2015 12581 8 0.635879500834592
"Rondônia" 110150 "Seringueiras" 2016 12617 4 0.317032575097091
"Rondônia" 110150 "Seringueiras" 2018 11860 4 0.337268128161889
"Rondônia" 110150 "Seringueiras" 2019 11856 17 1.43387314439946
"Rondônia" 110155 "Teixeirópolis" 2007 4919 2 0.406586704614759
"Rondônia" 110155 "Teixeirópolis" 2010 4888 5 1.02291325695581
"Rondônia" 110155 "Teixeirópolis" 2011 4832 1 0.206953642384106
"Rondônia" 110155 "Teixeirópolis" 2012 4778 2 0.418585182084554
"Rondônia" 110155 "Teixeirópolis" 2013 5080 3 0.590551181102362
"Rondônia" 110155 "Teixeirópolis" 2015 5003 2 0.399760143913652
"Rondônia" 110155 "Teixeirópolis" 2016 4966 6 1.20821586790173
"Rondônia" 110155 "Teixeirópolis" 2017 4931 2 0.405597241938755
"Rondônia" 110160 "Theobroma" 2007 9952 1254 126.004823151125
"Rondônia" 110160 "Theobroma" 2008 10254 470 45.8357714062805
"Rondônia" 110160 "Theobroma" 2009 10325 228 22.0823244552058
"Rondônia" 110160 "Theobroma" 2010 10649 69 6.47948164146868
"Rondônia" 110160 "Theobroma" 2011 10612 37 3.48661892197512
"Rondônia" 110160 "Theobroma" 2012 10575 16 1.51300236406619
"Rondônia" 110160 "Theobroma" 2013 11343 16 1.41056157982897
"Rondônia" 110160 "Theobroma" 2014 11345 4 0.352578228294403
"Rondônia" 110160 "Theobroma" 2015 11347 4 0.352516083546312
"Rondônia" 110160 "Theobroma" 2016 11348 6 0.528727529080014
"Rondônia" 110160 "Theobroma" 2017 11350 44 3.87665198237885
"Rondônia" 110160 "Theobroma" 2018 10494 9 0.857632933104631
"Rondônia" 110160 "Theobroma" 2019 10444 11 1.053236307928
"Rondônia" 110170 "Urupá" 2007 13381 81 6.05335924071445
"Rondônia" 110170 "Urupá" 2008 13785 17 1.23322451940515
"Rondônia" 110170 "Urupá" 2009 13661 11 0.805211917136374
"Rondônia" 110170 "Urupá" 2010 12974 3 0.231231694157546
"Rondônia" 110170 "Urupá" 2011 12828 11 0.857499220455254
"Rondônia" 110170 "Urupá" 2012 12687 2 0.157641680460314
"Rondônia" 110170 "Urupá" 2013 13491 7 0.518864428137277
"Rondônia" 110170 "Urupá" 2014 13391 10 0.746770218803674
"Rondônia" 110170 "Urupá" 2015 13293 4 0.300910253516889
"Rondônia" 110170 "Urupá" 2016 13198 6 0.45461433550538
"Rondônia" 110170 "Urupá" 2017 13106 2 0.152601861742713
"Rondônia" 110170 "Urupá" 2018 11665 1 0.085726532361766
"Rondônia" 110170 "Urupá" 2019 11467 1 0.0872067672451382
"Rondônia" 110175 "Vale do Anari" 2007 8751 1186 135.527368300766
"Rondônia" 110175 "Vale do Anari" 2008 8981 948 105.556174145418
"Rondônia" 110175 "Vale do Anari" 2009 9100 813 89.3406593406593
"Rondônia" 110175 "Vale do Anari" 2010 9384 379 40.38789428815
"Rondônia" 110175 "Vale do Anari" 2011 9511 193 20.2922931342656
"Rondônia" 110175 "Vale do Anari" 2012 9633 207 21.4886328246652
"Rondônia" 110175 "Vale do Anari" 2013 10518 378 35.93839132915
"Rondônia" 110175 "Vale do Anari" 2014 10682 120 11.2338513387006
"Rondônia" 110175 "Vale do Anari" 2015 10843 42 3.87346675274371
"Rondônia" 110175 "Vale do Anari" 2016 10999 78 7.09155377761615
"Rondônia" 110175 "Vale do Anari" 2017 11149 52 4.66409543456812
"Rondônia" 110175 "Vale do Anari" 2018 11028 13 1.17881755531375
"Rondônia" 110175 "Vale do Anari" 2019 11204 11 0.981792217065334
"Rondônia" 110180 "Vale do Paraíso" 2007 8742 51 5.83390528483185
"Rondônia" 110180 "Vale do Paraíso" 2008 9008 28 3.10834813499112
"Rondônia" 110180 "Vale do Paraíso" 2009 8913 8 0.897565353977336
"Rondônia" 110180 "Vale do Paraíso" 2010 8210 1 0.121802679658953
"Rondônia" 110180 "Vale do Paraíso" 2011 8084 5 0.61850569025235
"Rondônia" 110180 "Vale do Paraíso" 2012 7961 4 0.502449441024997
"Rondônia" 110180 "Vale do Paraíso" 2015 8231 2 0.242983841574535
"Rondônia" 110180 "Vale do Paraíso" 2016 8138 4 0.491521258294421
"Rondônia" 110180 "Vale do Paraíso" 2017 8047 4 0.497079657015037
"Rondônia" 110180 "Vale do Paraíso" 2018 6998 1 0.142897970848814
"Rondônia" 110180 "Vale do Paraíso" 2019 6825 6 0.879120879120879
"Rondônia" 130170 "Humaitá" 2015 51302 2 0.0389848348992242
"Rondônia" 210900 "Porto Franco" 2010 21530 1 0.0464468183929401
"Rondônia" 510675 "Pontes e Lacerda" 2016 43538 2 0.0459368827231384
"Acre" 120001 "Acrelândia" 2007 11520 1046 90.7986111111111
"Acre" 120001 "Acrelândia" 2008 11987 307 25.6110786685576
"Acre" 120001 "Acrelândia" 2009 12241 79 6.45372110121722
"Acre" 120001 "Acrelândia" 2010 12538 156 12.4421757856117
"Acre" 120001 "Acrelândia" 2011 12779 64 5.00821660536818
"Acre" 120001 "Acrelândia" 2012 13011 77 5.91806932595496
"Acre" 120001 "Acrelândia" 2013 13353 710 53.1715719314012
"Acre" 120001 "Acrelândia" 2014 13613 322 23.6538602806141
"Acre" 120001 "Acrelândia" 2015 13869 78 5.62405364481938
"Acre" 120001 "Acrelândia" 2016 14120 68 4.81586402266289
"Acre" 120001 "Acrelândia" 2017 14366 224 15.5923708756787
"Acre" 120001 "Acrelândia" 2018 15020 119 7.92276964047936
"Acre" 120001 "Acrelândia" 2019 15256 57 3.73623492396434
"Acre" 120005 "Assis Brasil" 2007 5351 3 0.560642870491497
"Acre" 120005 "Assis Brasil" 2008 5559 3 0.539665407447383
"Acre" 120005 "Assis Brasil" 2010 6072 4 0.658761528326746
"Acre" 120005 "Assis Brasil" 2011 6192 4 0.645994832041344
"Acre" 120005 "Assis Brasil" 2012 6308 28 4.43880786303107
"Acre" 120005 "Assis Brasil" 2013 6480 17 2.62345679012346
"Acre" 120005 "Assis Brasil" 2014 6610 8 1.21028744326778
"Acre" 120005 "Assis Brasil" 2015 6738 4 0.593647966755714
"Acre" 120005 "Assis Brasil" 2016 6863 4 0.582835494681626
"Acre" 120005 "Assis Brasil" 2017 6986 2 0.286286859433152
"Acre" 120005 "Assis Brasil" 2018 7300 2 0.273972602739726
"Acre" 120010 "Brasiléia" 2007 19065 7 0.3671649619722
"Acre" 120010 "Brasiléia" 2008 19829 3 0.151293559937465
"Acre" 120010 "Brasiléia" 2009 20238 1 0.0494119972329282
"Acre" 120010 "Brasiléia" 2010 21398 5 0.233666697822226
"Acre" 120010 "Brasiléia" 2011 21837 5 0.228969180748271
"Acre" 120010 "Brasiléia" 2012 22261 4 0.179686447149724
"Acre" 120010 "Brasiléia" 2013 22899 1 0.0436700292589196
"Acre" 120010 "Brasiléia" 2014 23378 2 0.0855505175806314
"Acre" 120010 "Brasiléia" 2015 23849 6 0.251582875592268
"Acre" 120010 "Brasiléia" 2018 25848 1 0.0386877127824203
"Acre" 120013 "Bujari" 2007 6543 254 38.8201130979673
"Acre" 120013 "Bujari" 2008 6745 80 11.8606375092661
"Acre" 120013 "Bujari" 2009 6772 11 1.624335499114
"Acre" 120013 "Bujari" 2010 8471 32 3.77759414472908
"Acre" 120013 "Bujari" 2011 8629 12 1.39065940433422
"Acre" 120013 "Bujari" 2012 8782 4 0.455477112275108
"Acre" 120013 "Bujari" 2013 9003 3 0.333222259246918
"Acre" 120013 "Bujari" 2014 9173 462 50.365202223918
"Acre" 120013 "Bujari" 2015 9339 38 4.06895813256237
"Acre" 120013 "Bujari" 2016 9503 106 11.1543723034831
"Acre" 120013 "Bujari" 2017 9664 26 2.69039735099338
"Acre" 120013 "Bujari" 2018 10111 11 1.08792404312135
"Acre" 120013 "Bujari" 2019 10266 31 3.01967660237678
"Acre" 120017 "Capixaba" 2007 8446 183 21.6670613308075
"Acre" 120017 "Capixaba" 2008 8897 80 8.99179498707429
"Acre" 120017 "Capixaba" 2009 9287 38 4.09174114353397
"Acre" 120017 "Capixaba" 2010 8798 40 4.54648783814503
"Acre" 120017 "Capixaba" 2011 9088 6 0.660211267605634
"Acre" 120017 "Capixaba" 2012 9368 11 1.17421007685739
"Acre" 120017 "Capixaba" 2013 9836 4 0.406669377795852
"Acre" 120017 "Capixaba" 2014 10170 8 0.786627335299902
"Acre" 120017 "Capixaba" 2015 10498 20 1.90512478567346
"Acre" 120017 "Capixaba" 2016 10820 14 1.29390018484288
"Acre" 120017 "Capixaba" 2017 11136 18 1.61637931034483
"Acre" 120017 "Capixaba" 2018 11456 4 0.349162011173184
"Acre" 120017 "Capixaba" 2019 11733 1 0.0852296940253985
"Acre" 120020 "Cruzeiro do Sul" 2007 73948 29496 398.874885054363
"Acre" 120020 "Cruzeiro do Sul" 2008 76392 14630 191.512200230391
"Acre" 120020 "Cruzeiro do Sul" 2009 77004 15590 202.457015219989
"Acre" 120020 "Cruzeiro do Sul" 2010 78507 23547 299.935037639956
"Acre" 120020 "Cruzeiro do Sul" 2011 79174 13786 174.12281809685
"Acre" 120020 "Cruzeiro do Sul" 2012 79819 17794 222.929377717085
"Acre" 120020 "Cruzeiro do Sul" 2013 80377 21510 267.613869639325
"Acre" 120020 "Cruzeiro do Sul" 2014 80953 37536 463.676454238879
"Acre" 120020 "Cruzeiro do Sul" 2015 81519 30840 378.316711441504
"Acre" 120020 "Cruzeiro do Sul" 2016 82075 42210 514.285714285714
"Acre" 120020 "Cruzeiro do Sul" 2017 82622 49052 593.691752801917
"Acre" 120020 "Cruzeiro do Sul" 2018 87673 15765 179.815906835628
"Acre" 120020 "Cruzeiro do Sul" 2019 88376 6965 78.8109894088893
"Acre" 120025 "Epitaciolândia" 2007 13434 12 0.893255917820456
"Acre" 120025 "Epitaciolândia" 2008 13960 1 0.0716332378223496
"Acre" 120025 "Epitaciolândia" 2009 14224 7 0.492125984251969
"Acre" 120025 "Epitaciolândia" 2010 15100 2 0.132450331125828
"Acre" 120025 "Epitaciolândia" 2011 15394 1 0.0649603741717552
"Acre" 120025 "Epitaciolândia" 2013 16099 1 0.0621156593577241
"Acre" 120025 "Epitaciolândia" 2014 16417 2 0.12182493756472
"Acre" 120025 "Epitaciolândia" 2015 16731 4 0.239077162154085
"Acre" 120030 "Feijó" 2007 31288 116 3.70749169010483
"Acre" 120030 "Feijó" 2008 32210 12 0.372555107109593
"Acre" 120030 "Feijó" 2009 32261 6 0.185983075540126
"Acre" 120030 "Feijó" 2010 32412 33 1.01814142910033
"Acre" 120030 "Feijó" 2011 32487 5 0.153907716932927
"Acre" 120030 "Feijó" 2012 32560 16 0.491400491400491
"Acre" 120030 "Feijó" 2013 32411 8 0.246829780012959
"Acre" 120030 "Feijó" 2014 32398 88 2.71621705043521
"Acre" 120030 "Feijó" 2015 32385 18 0.555812876331635
"Acre" 120030 "Feijó" 2016 32372 8 0.247127146917089
"Acre" 120030 "Feijó" 2017 32360 28 0.865265760197775
"Acre" 120030 "Feijó" 2018 34675 8 0.23071377072819
"Acre" 120030 "Feijó" 2019 34780 2 0.0575043128234618
"Acre" 120032 "JordaÞo" 2007 6059 190 31.3583099521373
"Acre" 120032 "JordaÞo" 2008 6333 234 36.9493131217433
"Acre" 120032 "JordaÞo" 2009 6520 234 35.8895705521472
"Acre" 120032 "JordaÞo" 2010 6577 76 11.5554204044397
"Acre" 120032 "JordaÞo" 2011 6740 7 1.03857566765579
"Acre" 120032 "JordaÞo" 2012 6898 43 6.23369092490577
"Acre" 120032 "JordaÞo" 2013 7147 36 5.03707849447321
"Acre" 120032 "JordaÞo" 2014 7330 98 13.3697135061392
"Acre" 120032 "JordaÞo" 2015 7509 32 4.2615528033027
"Acre" 120032 "JordaÞo" 2016 7685 18 2.34222511385817
"Acre" 120032 "JordaÞo" 2017 7858 22 2.79969457877322
"Acre" 120032 "JordaÞo" 2018 8159 2 0.245128079421498
"Acre" 120032 "JordaÞo" 2019 8317 4 0.480942647589275
"Acre" 120033 "Mâncio Lima" 2007 13785 8952 649.401523394995
